Serial_No,Shop_ID,Product_ID,Quantity_Sold_per_week,Sales_per-Week,Profit_per_week
2548,SH226,S1,80,5200,2400
2549,SH226,B01,121,4840,1815
2550,SH226,B03,120,1200,480
2551,SH226,D09,113,7910,2486
2552,SH226,B04,72,6480,2952
2553,SH226,B09,61,915,244
2554,SH227,D08,95,15200,2850
2555,SH227,S1,59,3835,1770
2556,SH227,B01,102,4080,1530
2557,SH227,B03,65,650,260
2558,SH227,D09,94,6580,2068
2559,SH227,B04,107,9630,4387
2560,SH227,D10,104,2600,1144
2561,SH227,B09,82,1230,328
2562,SH228,D04,106,10600,4876
2563,SH228,D06,88,3080,1496
2564,SH228,D08,90,14400,2700
2565,SH228,S1,82,5330,2460
2566,SH228,B01,78,3120,1170
2567,SH228,B03,119,1190,476
2568,SH228,D09,105,7350,2310
2569,SH228,B04,101,9090,4141
2570,SH228,B06,74,2220,814
2571,SH228,D10,119,2975,1309
2572,SH228,B09,118,1770,472
2573,SH229,D08,104,16640,3120
2574,SH229,B01,60,2400,900
2575,SH229,B03,76,760,304
2576,SH229,D09,113,7910,2486
2577,SH229,B04,56,5040,2296
2578,SH229,D10,88,2200,968
2579,SH229,B09,58,870,232
2580,SH230,D04,130,13000,5980
2581,SH230,D06,110,3850,1870
2582,SH230,S1,98,6370,2940
2583,SH230,B01,126,5040,1890
2584,SH230,B03,58,580,232
2585,SH230,D09,128,8960,2816
2586,SH230,B04,56,5040,2296
2587,SH230,D10,103,2575,1133
2588,SH230,B09,76,1140,304
2589,SH231,D08,65,10400,1950
2590,SH231,B01,82,3280,1230
2591,SH231,B03,127,1270,508
2592,SH231,D09,113,7910,2486
2593,SH231,B04,51,4590,2091
2594,SH231,D10,54,1350,594
2595,SH231,B09,67,1005,268
2596,SH232,D04,121,12100,5566
2597,SH232,D06,56,1960,952
2598,SH232,S1,62,4030,1860
2599,SH232,B01,97,3880,1455
2600,SH232,B03,88,880,352
2601,SH232,D09,97,6790,2134
2602,SH232,B09,65,975,260
2603,SH233,D04,55,5500,2530
2604,SH233,D06,99,3465,1683
2605,SH233,D08,99,15840,2970
2606,SH233,S1,106,6890,3180
2607,SH233,B01,129,5160,1935
2608,SH233,B03,122,1220,488
2609,SH233,D09,116,8120,2552
2610,SH233,D10,121,3025,1331
2611,SH233,B09,71,1065,284
2612,SH234,D08,60,9600,1800
2613,SH234,S1,57,3705,1710
2614,SH234,B01,69,2760,1035
2615,SH234,B03,104,1040,416
2616,SH234,D09,74,5180,1628
2617,SH234,D10,112,2800,1232
2618,SH234,B09,124,1860,496
2619,SH234,D08,107,17120,3210
2620,SH234,S1,114,7410,3420
2621,SH234,B01,54,2160,810
2622,SH234,B03,86,860,344
2623,SH234,D09,75,5250,1650
2624,SH234,B04,85,7650,3485
2625,SH234,D10,66,1650,726
2626,SH234,B09,108,1620,432
2627,SH234,D08,127,20320,3810
2628,SH234,S1,127,8255,3810
2629,SH234,S2,118,7080,2596
2630,SH234,B01,130,5200,1950
2631,SH234,B03,113,1130,452
2632,SH234,D09,105,7350,2310
2633,SH234,B04,122,10980,5002
2634,SH234,B09,63,945,252
2635,SH234,D08,76,12160,2280
2636,SH234,S1,94,6110,2820
2637,SH234,S2,110,6600,2420
2638,SH234,B01,89,3560,1335
2639,SH234,B03,115,1150,460
2640,SH234,D09,50,3500,1100
2641,SH234,B06,67,2010,737
2642,SH234,B09,96,1440,384
2643,SH235,D06,51,1785,867
2644,SH235,D08,73,11680,2190
2645,SH235,S1,77,5005,2310
2646,SH235,S2,81,4860,1782
2647,SH235,B01,57,2280,855
2648,SH235,B03,59,590,236
2649,SH235,D09,111,7770,2442
2650,SH235,B04,118,10620,4838
2651,SH235,B09,114,1710,456
2652,SH236,B01,72,2880,1080
2653,SH236,B03,114,1140,456
2654,SH236,D09,112,7840,2464
2655,SH236,B04,84,7560,3444
2656,SH236,B05,127,2540,1016
2657,SH236,B09,52,780,208
2658,SH237,D06,57,1995,969
2659,SH237,D08,64,10240,1920
2660,SH237,B01,125,5000,1875
2661,SH237,B03,117,1170,468
2662,SH237,D09,123,8610,2706
2663,SH237,B04,58,5220,2378
2664,SH237,B06,61,1830,671
2665,SH237,B09,128,1920,512
2666,SH238,D08,100,16000,3000
2667,SH238,B01,60,2400,900
2668,SH238,B03,62,620,248
2669,SH238,D09,124,8680,2728
2670,SH238,B04,116,10440,4756
2671,SH238,B06,115,3450,1265
2672,SH238,B09,99,1485,396
2673,SH239,B01,94,3760,1410
2674,SH239,B03,97,970,388
2675,SH239,D09,115,8050,2530
2676,SH239,B09,120,1800,480
2677,SH240,B01,68,2720,1020
2678,SH240,B03,117,1170,468
2679,SH240,D09,80,5600,1760
2680,SH240,B04,84,7560,3444
2681,SH240,B09,104,1560,416
2682,SH241,D06,125,4375,2125
2683,SH241,D08,57,9120,1710
2684,SH241,S1,70,4550,2100
2685,SH241,S2,112,6720,2464
2686,SH241,B01,115,4600,1725
2687,SH241,B03,106,1060,424
2688,SH241,D09,129,9030,2838
2689,SH241,B04,116,10440,4756
2690,SH241,D10,63,1575,693
2691,SH241,B09,96,1440,384
2692,SH242,D04,123,12300,5658
2693,SH242,D06,58,2030,986
2694,SH242,D08,94,15040,2820
2695,SH242,S1,129,8385,3870
2696,SH242,S2,73,4380,1606
2697,SH242,B01,116,4640,1740
2698,SH242,B03,121,1210,484
2699,SH242,D09,86,6020,1892
2700,SH242,B04,125,11250,5125
2701,SH242,D10,119,2975,1309
2702,SH242,B08,72,5760,1080
2703,SH242,B09,91,1365,364
2704,SH243,D01,110,6600,2200
2705,SH243,D03,85,4250,1700
2706,SH243,D08,98,15680,2940
2707,SH243,S1,113,7345,3390
2708,SH243,S2,51,3060,1122
2709,SH243,B01,119,4760,1785
2710,SH243,B03,112,1120,448
2711,SH243,D09,65,4550,1430
2712,SH243,B04,118,10620,4838
2713,SH243,B06,54,1620,594
2714,SH243,B09,57,855,228
2715,SH244,D04,57,5700,2622
2716,SH244,D06,71,2485,1207
2717,SH244,S1,73,4745,2190
2718,SH244,S2,59,3540,1298
2719,SH244,B01,119,4760,1785
2720,SH244,B03,123,1230,492
2721,SH244,D09,107,7490,2354
2722,SH244,B04,84,7560,3444
2723,SH244,B09,73,1095,292
2724,SH245,D04,120,12000,5520
2725,SH245,D06,130,4550,2210
2726,SH245,S1,116,7540,3480
2727,SH245,S2,59,3540,1298
2728,SH245,B01,61,2440,915
2729,SH245,B03,70,700,280
2730,SH245,D09,127,8890,2794
2731,SH245,B04,54,4860,2214
2732,SH245,B09,53,795,212
2733,SH246,D04,109,10900,5014
2734,SH246,D06,64,2240,1088
2735,SH246,S1,101,6565,3030
2736,SH246,S2,101,6060,2222
2737,SH246,B01,122,4880,1830
2738,SH246,B03,61,610,244
2739,SH246,D09,113,7910,2486
2740,SH246,B04,114,10260,4674
2741,SH246,B09,96,1440,384
2742,SH247,D01,80,4800,1600
2743,SH247,D03,76,3800,1520
2744,SH247,D04,130,13000,5980
2745,SH247,D06,115,4025,1955
2746,SH247,D08,105,7875,3360
2747,SH247,D09,87,3480,870
2748,SH247,D08,110,17600,3300
2749,SH247,S1,87,5655,2610
2750,SH247,S2,123,7380,2706
2751,SH247,B01,113,4520,1695
2752,SH247,B03,63,630,252
2753,SH247,D09,79,5530,1738
2754,SH247,B04,121,10890,4961
2755,SH247,B09,60,900,240
2756,SH248,B01,121,4840,1815
2757,SH248,B03,130,1300,520
2758,SH248,D09,127,8890,2794
2759,SH248,B04,119,10710,4879
2760,SH248,B09,92,1380,368
2761,SH249,D01,88,5280,1760
2762,SH249,B03,112,1120,448
2763,SH249,D09,118,8260,2596
2764,SH249,B04,66,5940,2706
2765,SH249,B09,62,930,248
2766,SH250,D01,57,3420,1140
2767,SH250,D04,128,12800,5888
2768,SH250,D06,126,4410,2142
2769,SH250,D08,57,4275,1824
2770,SH250,D09,97,3880,970
2771,SH250,D08,125,20000,3750
2772,SH250,S1,120,7800,3600
2773,SH250,S2,113,6780,2486
2774,SH250,B01,80,3200,1200
2775,SH250,B03,90,900,360
2776,SH250,D09,125,8750,2750
2777,SH250,B04,68,6120,2788
2778,SH250,B06,91,2730,1001
2779,SH250,D10,113,2825,1243
2780,SH250,B08,76,6080,1140
2781,SH250,B09,111,1665,444
2782,SH251,D04,113,11300,5198
2783,SH251,D06,96,3360,1632
2784,SH251,S1,128,8320,3840
2785,SH251,S2,104,6240,2288
2786,SH251,B01,81,3240,1215
2787,SH251,B03,66,660,264
2788,SH251,D09,71,4970,1562
2789,SH251,B04,101,9090,4141
2790,SH251,B09,99,1485,396
2791,SH252,D01,64,3840,1280
2792,SH252,D02,80,4000,1360
2793,SH252,D04,54,5400,2484
2794,SH252,D06,60,2100,1020
2795,SH252,S1,124,8060,3720
2796,SH252,S2,77,4620,1694
2797,SH252,B01,122,4880,1830
2798,SH252,B03,74,740,296
2799,SH252,D09,62,4340,1364
2800,SH252,B04,86,7740,3526
2801,SH252,B06,100,3000,1100
2802,SH252,D10,119,2975,1309
2803,SH252,B09,83,1245,332
2804,SH253,D04,59,5900,2714
2805,SH253,D06,129,4515,2193
2806,SH253,D08,64,10240,1920
2807,SH253,S1,97,6305,2910
2808,SH253,S2,104,6240,2288
2809,SH253,B01,71,2840,1065
2810,SH253,B03,112,1120,448
2811,SH253,D09,129,9030,2838
2812,SH253,B04,76,6840,3116
2813,SH253,B09,104,1560,416
2814,SH254,B01,113,4520,1695
2815,SH254,B03,90,900,360
2816,SH254,D09,116,8120,2552
2817,SH254,B09,96,1440,384
2818,SH255,D04,119,11900,5474
2819,SH255,D06,64,2240,1088
2820,SH255,S1,108,7020,3240
2821,SH255,S2,101,6060,2222
2822,SH255,B01,76,3040,1140
2823,SH255,B03,76,760,304
2824,SH255,D09,91,6370,2002
2825,SH255,B04,69,6210,2829
2826,SH255,B09,102,1530,408
2827,SH256,D04,102,10200,4692
2828,SH256,D06,86,3010,1462
2829,SH256,D08,51,3825,1632
2830,SH256,B01,73,2920,1095
2831,SH256,B03,128,1280,512
2832,SH256,D09,126,8820,2772
2833,SH257,D04,89,8900,4094
2834,SH257,D06,60,2100,1020
2835,SH257,S1,74,4810,2220
2836,SH257,B03,86,860,344
2837,SH257,D09,87,6090,1914
2838,SH257,B04,113,10170,4633
2839,SH257,B09,98,1470,392
2840,SH258,B01,87,3480,1305
2841,SH258,B03,55,550,220
2842,SH258,D09,54,3780,1188
2843,SH259,D04,97,9700,4462
2844,SH259,D06,106,3710,1802
2845,SH259,D08,104,7800,3328
2846,SH259,D08,88,14080,2640
2847,SH259,S1,90,5850,2700
2848,SH259,B01,97,3880,1455
2849,SH259,B03,130,1300,520
2850,SH259,D09,73,5110,1606
2851,SH259,B04,97,8730,3977
2852,SH259,B09,59,885,236
2853,SH259,D01,115,6900,2300
2854,SH259,D02,118,5900,2006
2855,SH259,D04,112,11200,5152
2856,SH259,D06,68,2380,1156
2857,SH259,D08,128,20480,3840
2858,SH259,S1,64,4160,1920
2859,SH259,S2,60,3600,1320
2860,SH259,B01,57,2280,855
2861,SH259,B03,124,1240,496
2862,SH259,D09,104,7280,2288
2863,SH259,B04,82,7380,3362
2864,SH259,B09,69,1035,276
2865,SH260,B01,98,3920,1470
2866,SH260,B03,55,550,220
2867,SH260,D09,105,7350,2310
2868,SH260,B04,67,6030,2747
2869,SH260,B09,84,1260,336
2870,SH261,D08,88,14080,2640
2871,SH261,S1,70,4550,2100
2872,SH261,B01,75,3000,1125
2873,SH261,B03,120,1200,480
2874,SH261,D09,77,5390,1694
2875,SH261,B04,86,7740,3526
2876,SH261,D10,88,2200,968
2877,SH261,B09,98,1470,392
2878,SH261,D08,121,19360,3630
2879,SH261,S1,120,7800,3600
2880,SH261,B01,93,3720,1395
2881,SH261,B03,130,1300,520
2882,SH261,D09,124,8680,2728
2883,SH261,B04,55,4950,2255
2884,SH261,D10,112,2800,1232
2885,SH261,B09,50,750,200
2886,SH262,B01,130,5200,1950
2887,SH262,B03,108,1080,432
2888,SH262,D09,104,7280,2288
2889,SH262,B04,106,9540,4346
2890,SH262,B09,77,1155,308
2891,SH263,D08,80,12800,2400
2892,SH263,B01,115,4600,1725
2893,SH263,B03,64,640,256
2894,SH263,D09,70,4900,1540
2895,SH263,B09,54,810,216
2896,SH264,D04,59,5900,2714
2897,SH264,D06,105,3675,1785
2898,SH264,D08,125,9375,4000
2899,SH264,D09,53,2120,530
2900,SH264,D08,124,19840,3720
2901,SH264,S1,121,7865,3630
2902,SH264,B01,74,2960,1110
2903,SH264,B03,75,750,300
2904,SH264,D09,91,6370,2002
2905,SH264,B04,107,9630,4387
2906,SH264,B09,95,1425,380
2907,SH265,B01,54,2160,810
2908,SH265,B03,53,530,212
2909,SH265,D09,116,8120,2552
2910,SH265,B04,122,10980,5002
2911,SH265,B09,61,915,244
2912,SH266,D08,115,18400,3450
2913,SH266,B01,83,3320,1245
2914,SH266,B03,110,1100,440
2915,SH266,D09,67,4690,1474
2916,SH266,B04,64,5760,2624
2917,SH266,B09,86,1290,344
2918,SH267,D01,99,5940,1980
2919,SH267,D02,93,4650,1581
2920,SH267,D04,129,12900,5934
2921,SH267,D06,90,3150,1530
2922,SH267,S1,76,4940,2280
2923,SH267,B01,78,3120,1170
2924,SH267,B03,97,970,388
2925,SH267,D09,101,7070,2222
2926,SH267,B04,100,9000,4100
2927,SH267,B09,50,750,200
2928,SH268,D04,101,10100,4646
2929,SH268,D06,104,3640,1768
2930,SH268,S1,50,3250,1500
2931,SH268,S2,93,5580,2046
2932,SH268,B01,65,2600,975
2933,SH268,D09,94,6580,2068
2934,SH268,B09,83,1245,332
2935,SH268,D04,109,10900,5014
2936,SH268,D06,125,4375,2125
2937,SH268,S1,96,6240,2880
2938,SH268,S2,116,6960,2552
2939,SH268,B01,59,2360,885
2940,SH268,B03,92,920,368
2941,SH268,D09,81,5670,1782
2942,SH268,B04,54,4860,2214
2943,SH268,B09,106,1590,424
2944,SH268,D04,69,6900,3174
2945,SH268,D06,55,1925,935
2946,SH268,D08,108,8100,3456
2947,SH268,D09,124,4960,1240
2948,SH268,S1,52,3380,1560
2949,SH268,S2,113,6780,2486
2950,SH268,B01,94,3760,1410
2951,SH268,B03,129,1290,516
2952,SH268,D09,114,7980,2508
2953,SH268,B04,125,11250,5125
2954,SH268,D10,81,2025,891
2955,SH268,B09,121,1815,484
2956,SH269,D01,111,6660,2220
2957,SH269,D02,114,5700,1938
2958,SH269,D03,126,6300,2520
2959,SH269,D04,64,6400,2944
2960,SH269,D06,73,2555,1241
2961,SH269,S1,117,7605,3510
2962,SH269,S2,64,3840,1408
2963,SH269,B01,61,2440,915
2964,SH269,B03,101,1010,404
2965,SH269,D09,129,9030,2838
2966,SH269,B04,55,4950,2255
2967,SH269,B05,103,2060,824
2968,SH269,B06,124,3720,1364
2969,SH269,D10,59,1475,649
2970,SH269,B08,76,6080,1140
2971,SH269,B09,121,1815,484
2972,SH270,D01,102,6120,2040
2973,SH270,D02,112,5600,1904
2974,SH270,D03,67,3350,1340
2975,SH270,D04,116,11600,5336
2976,SH270,D06,119,4165,2023
2977,SH270,D08,78,5850,2496
2978,SH270,D09,61,2440,610
2979,SH270,D08,85,13600,2550
2980,SH270,S1,67,4355,2010
2981,SH270,S2,76,4560,1672
2982,SH270,B01,96,3840,1440
2983,SH270,B03,56,560,224
2984,SH270,D09,130,9100,2860
2985,SH270,B04,73,6570,2993
2986,SH270,B09,119,1785,476
2987,SH271,D01,92,5520,1840
2988,SH271,D02,106,5300,1802
2989,SH271,D03,63,3150,1260
2990,SH271,D04,69,6900,3174
2991,SH271,D06,121,4235,2057
2992,SH271,D08,105,16800,3150
2993,SH271,S1,128,8320,3840
2994,SH271,S2,130,7800,2860
2995,SH271,B01,51,2040,765
2996,SH271,B03,122,1220,488
2997,SH271,D09,111,7770,2442
2998,SH271,B04,124,11160,5084
2999,SH271,B09,112,1680,448
3000,SH272,D08,97,15520,2910
3001,SH272,B01,61,2440,915
3002,SH272,B03,60,600,240
3003,SH272,D09,76,5320,1672
3004,SH272,B04,85,7650,3485
3005,SH272,B09,65,975,260
3006,SH273,D01,123,7380,2460
3007,SH273,D02,123,6150,2091
3008,SH273,D03,122,6100,2440
3009,SH273,D04,102,10200,4692
3010,SH273,D06,60,2100,1020
3011,SH273,D08,127,20320,3810
3012,SH273,S1,119,7735,3570
3013,SH273,S2,112,6720,2464
3014,SH273,B01,87,3480,1305
3015,SH273,B03,58,580,232
3016,SH273,D09,60,4200,1320
3017,SH273,B04,111,9990,4551
3018,SH273,B09,106,1590,424
3019,SH274,D04,66,6600,3036
3020,SH274,D06,96,3360,1632
3021,SH274,D08,122,9150,3904
3022,SH274,D09,55,2200,550
3023,SH274,D08,58,9280,1740
3024,SH274,S1,51,3315,1530
3025,SH274,S2,58,3480,1276
3026,SH274,B01,67,2680,1005
3027,SH274,B03,89,890,356
3028,SH274,D09,110,7700,2420
3029,SH274,B04,123,11070,5043
3030,SH274,D10,60,1500,660
3031,SH274,B09,56,840,224
3032,SH275,D04,105,10500,4830
3033,SH275,D06,100,3500,1700
3034,SH275,D08,79,12640,2370
3035,SH275,B01,117,4680,1755
3036,SH275,B03,90,900,360
3037,SH275,D09,90,6300,1980
3038,SH275,B04,74,6660,3034
3039,SH275,B09,118,1770,472
3040,SH276,D01,93,5580,1860
3041,SH276,D02,61,3050,1037
3042,SH276,D03,53,2650,1060
3043,SH276,D04,56,5600,2576
3044,SH276,D06,98,3430,1666
3045,SH276,D08,50,3750,1600
3046,SH276,D09,125,5000,1250
3047,SH276,D08,61,9760,1830
3048,SH276,S1,90,5850,2700
3049,SH276,S2,122,7320,2684
3050,SH276,B01,125,5000,1875
3051,SH276,B03,77,770,308
3052,SH276,D09,76,5320,1672
3053,SH276,B04,52,4680,2132
3054,SH276,B05,78,1560,624
3055,SH276,B06,110,3300,1210
3056,SH276,D10,110,2750,1210
3057,SH276,B08,108,8640,1620
3058,SH276,B09,78,1170,312
3059,SH277,D01,87,5220,1740
3060,SH277,D02,53,2650,901
3061,SH277,D03,67,3350,1340
3062,SH277,D04,80,8000,3680
3063,SH277,D06,55,1925,935
3064,SH277,D08,99,7425,3168
3065,SH277,D09,124,4960,1240
3066,SH277,D08,115,18400,3450
3067,SH277,S1,52,3380,1560
3068,SH277,S2,63,3780,1386
3069,SH277,B01,71,2840,1065
3070,SH277,B03,128,1280,512
3071,SH277,D09,61,4270,1342
3072,SH277,B04,91,8190,3731
3073,SH277,B05,74,1480,592
3074,SH277,B06,67,2010,737
3075,SH277,D10,79,1975,869
3076,SH277,B08,98,7840,1470
3077,SH277,B09,122,1830,488
3078,SH277,D02,54,2700,918
3079,SH277,D04,72,7200,3312
3080,SH277,D06,86,3010,1462
3081,SH277,D08,127,9525,4064
3082,SH277,D09,78,3120,780
3083,SH277,D08,125,20000,3750
3084,SH277,S1,97,6305,2910
3085,SH277,S2,97,5820,2134
3086,SH277,B01,127,5080,1905
3087,SH277,B03,62,620,248
3088,SH277,D09,117,8190,2574
3089,SH277,B04,105,9450,4305
3090,SH277,D10,109,2725,1199
3091,SH277,B09,102,1530,408
3092,SH277,D01,94,5640,1880
3093,SH277,D02,55,2750,935
3094,SH277,D03,60,3000,1200
3095,SH277,D04,57,5700,2622
3096,SH277,D06,76,2660,1292
3097,SH277,D08,98,7350,3136
3098,SH277,D09,72,2880,720
3099,SH277,D08,67,10720,2010
3100,SH277,S1,80,5200,2400
3101,SH277,S2,104,6240,2288
3102,SH277,B01,125,5000,1875
3103,SH277,B03,99,990,396
3104,SH277,D09,103,7210,2266
3105,SH277,B04,117,10530,4797
3106,SH277,B05,88,1760,704
3107,SH277,B06,93,2790,1023
3108,SH277,D10,65,1625,715
3109,SH277,B08,108,8640,1620
3110,SH277,B09,67,1005,268
3111,SH278,D04,95,9500,4370
3112,SH278,D06,52,1820,884
3113,SH278,D08,122,9150,3904
3114,SH278,D09,130,5200,1300
3115,SH278,D08,105,16800,3150
3116,SH278,S1,74,4810,2220
3117,SH278,S2,120,7200,2640
3118,SH278,B01,78,3120,1170
3119,SH278,B03,61,610,244
3120,SH278,D09,96,6720,2112
3121,SH278,B09,113,1695,452
3122,SH279,D01,56,3360,1120
3123,SH279,D02,50,2500,850
3124,SH279,D03,129,6450,2580
3125,SH279,D04,62,6200,2852
3126,SH279,D06,77,2695,1309
3127,SH279,D08,107,8025,3424
3128,SH279,D09,71,2840,710
3129,SH279,D08,99,15840,2970
3130,SH279,S1,84,5460,2520
3131,SH279,S2,112,6720,2464
3132,SH279,B01,109,4360,1635
3133,SH279,B03,87,870,348
3134,SH279,D09,99,6930,2178
3135,SH279,B04,112,10080,4592
3136,SH279,B09,119,1785,476
3137,SH280,D01,60,3600,1200
3138,SH280,D04,104,10400,4784
3139,SH280,D06,74,2590,1258
3140,SH280,D08,59,4425,1888
3141,SH280,D09,69,2760,690
3142,SH280,S1,87,5655,2610
3143,SH280,S2,87,5220,1914
3144,SH280,B01,60,2400,900
3145,SH280,B03,100,1000,400
3146,SH280,D09,96,6720,2112
3147,SH280,B04,57,5130,2337
3148,SH280,D10,101,2525,1111
3149,SH280,B09,77,1155,308
3150,SH281,D02,77,3850,1309
3151,SH281,D06,56,1960,952
3152,SH281,D08,103,7725,3296
3153,SH281,S1,82,5330,2460
3154,SH281,S2,83,4980,1826
3155,SH281,B01,112,4480,1680
3156,SH281,B03,101,1010,404
3157,SH281,D09,73,5110,1606
3158,SH281,D10,75,1875,825
3159,SH281,B09,66,990,264
3160,SH282,D02,70,3500,1190
3161,SH282,D04,81,8100,3726
3162,SH282,D06,100,3500,1700
3163,SH282,D08,120,9000,3840
3164,SH282,D09,130,5200,1300
3165,SH282,D08,101,16160,3030
3166,SH282,S1,107,6955,3210
3167,SH282,S2,85,5100,1870
3168,SH282,B01,91,3640,1365
3169,SH282,B03,123,1230,492
3170,SH282,D09,90,6300,1980
3171,SH282,B04,62,5580,2542
3172,SH282,D10,69,1725,759
3173,SH282,B09,50,750,200
3174,SH283,D01,86,5160,1720
3175,SH283,D04,96,9600,4416
3176,SH283,D06,112,3920,1904
3177,SH283,D08,72,5400,2304
3178,SH283,D09,90,3600,900
3179,SH283,D08,52,8320,1560
3180,SH283,S1,108,7020,3240
3181,SH283,S2,55,3300,1210
3182,SH283,B01,56,2240,840
3183,SH283,B03,88,880,352
3184,SH283,D09,122,8540,2684
3185,SH283,B04,128,11520,5248
3186,SH283,D10,88,2200,968
3187,SH283,B09,128,1920,512
3188,SH284,D04,100,10000,4600
3189,SH284,D06,84,2940,1428
3190,SH284,D08,66,4950,2112
3191,SH284,D09,79,3160,790
3192,SH284,D08,90,14400,2700
3193,SH284,S1,67,4355,2010
3194,SH284,S2,83,4980,1826
3195,SH284,B01,115,4600,1725
3196,SH284,B03,82,820,328
3197,SH284,D09,115,8050,2530
3198,SH284,B09,110,1650,440
3199,SH285,D01,60,3600,1200
3200,SH285,D04,98,9800,4508
3201,SH285,D06,77,2695,1309
3202,SH285,D08,53,3975,1696
3203,SH285,D09,66,2640,660
3204,SH285,D08,107,17120,3210
3205,SH285,S1,116,7540,3480
3206,SH285,S2,82,4920,1804
3207,SH285,B01,102,4080,1530
3208,SH285,B03,51,510,204
3209,SH285,D09,123,8610,2706
3210,SH285,B04,122,10980,5002
3211,SH285,D10,113,2825,1243
3212,SH285,B09,120,1800,480
3213,SH286,D01,111,6660,2220
3214,SH286,D02,54,2700,918
3215,SH286,D03,87,4350,1740
3216,SH286,D04,84,8400,3864
3217,SH286,D06,59,2065,1003
3218,SH286,D08,106,7950,3392
3219,SH286,D09,116,4640,1160
3220,SH286,D08,82,13120,2460
3221,SH286,S1,116,7540,3480
3222,SH286,S2,56,3360,1232
3223,SH286,B01,120,4800,1800
3224,SH286,B03,75,750,300
3225,SH286,D09,111,7770,2442
3226,SH286,B04,128,11520,5248
3227,SH286,D10,55,1375,605
3228,SH286,B08,81,6480,1215
3229,SH286,B09,122,1830,488
3230,SH286,D01,129,7740,2580
3231,SH286,D02,52,2600,884
3232,SH286,D03,81,4050,1620
3233,SH286,D04,118,11800,5428
3234,SH286,D06,110,3850,1870
3235,SH286,D08,92,6900,2944
3236,SH286,D09,104,4160,1040
3237,SH286,D08,117,18720,3510
3238,SH286,S1,85,5525,2550
3239,SH286,S2,120,7200,2640
3240,SH286,B01,114,4560,1710
3241,SH286,B03,90,900,360
3242,SH286,D09,90,6300,1980
3243,SH286,B04,69,6210,2829
3244,SH286,B05,55,1100,440
3245,SH286,B06,94,2820,1034
3246,SH286,D10,73,1825,803
3247,SH286,B09,127,1905,508
3248,SH286,D01,63,3780,1260
3249,SH286,D02,114,5700,1938
3250,SH286,D03,80,4000,1600
3251,SH286,D04,114,11400,5244
3252,SH286,D08,93,6975,2976
3253,SH286,D09,87,3480,870
3254,SH286,D08,50,8000,1500
3255,SH286,S1,116,7540,3480
3256,SH286,B01,124,4960,1860
3257,SH286,B03,91,910,364
3258,SH286,D09,99,6930,2178
3259,SH286,B05,122,2440,976
3260,SH286,B09,53,795,212
3261,SH286,D01,111,6660,2220
3262,SH286,D02,55,2750,935
3263,SH286,D03,63,3150,1260
3264,SH286,D04,95,9500,4370
3265,SH286,D06,126,4410,2142
3266,SH286,D08,63,4725,2016
3267,SH286,D09,123,4920,1230
3268,SH286,D08,71,11360,2130
3269,SH286,S1,107,6955,3210
3270,SH286,S2,118,7080,2596
3271,SH286,B01,55,2200,825
3272,SH286,B03,70,700,280
3273,SH286,D09,66,4620,1452
3274,SH286,B04,118,10620,4838
3275,SH286,D10,91,2275,1001
3276,SH286,B09,54,810,216
3277,SH287,D02,87,4350,1479
3278,SH287,D04,91,9100,4186
3279,SH287,D06,98,3430,1666
3280,SH287,D08,67,5025,2144
3281,SH287,D09,69,2760,690
3282,SH287,D08,86,13760,2580
3283,SH287,S1,110,7150,3300
3284,SH287,S2,112,6720,2464
3285,SH287,B01,101,4040,1515
3286,SH287,B03,56,560,224
3287,SH287,D09,56,3920,1232
3288,SH287,B04,120,10800,4920
3289,SH287,D10,80,2000,880
3290,SH287,B09,118,1770,472
3291,SH288,D06,92,3220,1564
3292,SH288,S2,95,5700,2090
3293,SH288,B01,109,4360,1635
3294,SH288,B03,75,750,300
3295,SH288,D09,113,7910,2486
3296,SH288,B09,116,1740,464
3297,SH289,D04,74,7400,3404
3298,SH289,D06,67,2345,1139
3299,SH289,S2,75,4500,1650
3300,SH289,B01,121,4840,1815
3301,SH289,B03,108,1080,432
3302,SH289,D09,77,5390,1694
3303,SH289,B09,130,1950,520
3304,SH290,D02,57,2850,969
3305,SH290,D08,117,18720,3510
3306,SH290,S1,104,6760,3120
3307,SH290,S2,81,4860,1782
3308,SH290,B01,105,4200,1575
