Store_Id,Store_Name,SE_ID,Building_ID,BT_ID,Outlet_ID
SH2141,Pragathi Rythu Bazar,SE12,B1141,B002,OTL22
SH2142,K V R Kirana General Store,SE12,B1133,B002,OTL19
SH2143,M M Bakery,SE15,B1128,B001,OTL02
SH2144,Sainath Kiran And General Stores,SE13,B1143,B002,OTL02
SH2145,Sri Lakshmi Kirana And General Stores,SE13,B1143,B002,OTL02
SH2146,New Shams Bakers,SE13,B1144,B001,OTL02
SH2147,Hanuman Kirana And General Stores,SE13,B1145,B002,OTL02
SH2148,Bake Central,SE13,B1146,B001,OTL02
SH2149,Sri Balaji Pathanjali Store,SE14,B1092,B002,OTL22
SH2150,Golden Groceries,SE15,B735,B007,OTL02
SH2151,Saanvi Kirana General Store,SE15,B735,B002,OTL02
SH2152,Naseeb Bakery,SE15,B1134,B001,OTL02
SH2153,Sri Manjunadha Banglore Ayyangar Bakery,SE13,B1145,B001,OTL02
SH2154,New Laxmi Kirana General Store,SE15,B1147,B002,OTL02
SH2155,Sai Santoshi Bakery And Ice Cream Parlour,SE13,B1148,B001,OTL02
SH2156,Sree Sai Brabhu Kirana General Store,SE15,B1149,B002,OTL01
SH2157,7 Sanable Bakers,SE14,B744,B001,OTL22
SH2158,Radha Kirana General Store,SE15,B735,B002,OTL02
SH2159,Sri Lv Bangalore Iyyengar Bakery,SE13,B1146,B001,OTL02
SH2160,Sei Meenakshi Kirana And General Stores,SE13,B1150,B002,OTL02
SH2161,Sai Nutan General Stores,SE13,B1151,B002,OTL02
SH2162,Matha Kirana And General Stores,SE13,B1139,B002,OTL02
SH2163,Umar Kirana General Store,SE15,B1128,B002,OTL01
SH2164,Sri Mathaji Kirana General Store,SE15,B1128,B002,OTL02
SH2165,Divya Teja Sri Super Market,SE15,B735,B007,OTL06
SH2166,Ravi Kirana General Store,SE15,B1128,B002,OTL02
SH2167,Ammar Kirana General Store,SE15,B1152,B002,OTL02
SH2168,Misore Bakery,SE14,B1138,B001,OTL22
SH2169,Vijayalakshmi Kirana Store,SE12,B1066,B009,OTL02
SH2170,Sai Datta Mini Super Market,SE15,B1128,B007,OTL02
SH2171,Balaji Poonam Mitai Bandar,SE14,B745,B008,OTL22
SH2172,Laxmi S Super Market,SE15,B1128,B007,OTL02
SH2173,Ambica K G S,SE12,B1153,B002,OTL22
SH2174,Mathaji K G S,SE12,B1067,B002,OTL22
SH2175,Manasa Kirana General Store,SE15,B1128,B002,OTL02
SH2176,Svs Bakers And Fastfood,SE14,B1126,B001,OTL22
SH2177,Sri Veeranjaneya Kirana And General Stores,SE13,B1145,B002,OTL02
SH2178,V L Collections,SE14,B736,B004,OTL22
SH2179,Rajshree Food Mart,SE15,B1154,B007,OTL01
SH2180,Varsha Kavya Kirana General Store,SE15,B1128,B002,OTL02
SH2181,Fresh Natural Fruits Vegetables Market,SE15,B1152,B007,OTL02
SH2182,Sai Raghavendra Kirana And General Stores,SE13,B1146,B002,OTL02
SH2183,Famous Bakery And Cake House,SE13,B1155,B001,OTL02
SH2184,Sri Tirumala Bangalore Bakery,SE13,B1156,B001,OTL02
SH2185,Rv Bakers,SE14,B1157,B001,OTL22
SH2186,Rr Grocery Mart,SE12,B1066,B002,OTL01
SH2187,Sri Veeravenkata Sai Kirana General Store,SE15,B1128,B002,OTL02
SH2188,Naveathan Kirana General Store,SE14,B736,B002,OTL22
SH2189,Akila Kirana General Store,SE15,B1128,B002,OTL02
SH2190,Sri Sai Veerabadra Kirana General Store,SE15,B1128,B002,OTL02
SH2191,Shreya Kirana And General Store,SE13,B1158,B002,OTL02
SH2192,Famous Bakery And Tea Stall,SE13,B1159,B001,OTL02
SH2193,Bhavya Sri Bakers,SE13,B1160,B001,OTL01
SH2194,Srinis Bakery,SE13,B1161,B001,OTL02
SH2195,Sri Raja Rajeshwari K G S,SE12,B1141,B002,OTL22
SH2196,Yans Super Market,SE13,B396,B007,OTL22
SH2197,Shiva Keshava Super Market,SE13,B396,B007,OTL22
SH2198,Slv Bakery,SE12,B1066,B001,OTL02
SH2199,D S Traders Kirana General Store,SE15,B1128,B002,OTL02
SH2200,Sai Sahasra K G S,SE12,B1141,B002,OTL22
SH2201,Kgn Universal Bakery,SE13,B1155,B001,OTL01
SH2202,Sri Renuka Kirana General Store,SE13,B396,B002,OTL22
SH2203,Sai Shubham Kirana General Store,SE14,B736,B002,OTL22
SH2204,Md Iqbal Cool Drinks,SE13,B1162,B006,OTL02
SH2205,Snack Hub Bakers Confectioners,SE15,B1128,B001,OTL02
SH2206,Vinayaka Kirana General Store,SE15,B1128,B002,OTL02
SH2207,Bhagya Lakshmi Kirana And Genaral Stores,SE13,B1156,B002,OTL02
SH2208,Rashmitha Kirana General Store,SE15,B1128,B002,OTL02
SH2209,Mahalaxmi Super Market,SE14,B736,B007,OTL22
SH2210,Raja Bakery,SE13,B1156,B001,OTL02
SH2211,Jagadamba Kirana And General Store,SE13,B1161,B002,OTL02
SH2212,Vinayaka 2 Kirana General Store,SE15,B1128,B002,OTL02
SH2213,A K Enterprises Ice Cream Parlour,SE14,B736,B004,OTL22
SH2214,A1 Kirana Kirana General Store,SE15,B1128,B002,OTL02
SH2215,Icon Grocery Mart,SE12,B1066,B002,OTL02
SH2216,Sri Sai Kirana And General Stores,SE13,B1164,B002,OTL02
SH2217,Dhakshinya Super Market,SE12,B1066,B007,OTL02
SH2218,Sri Trinadha Kirana And General Store,SE12,B1066,B002,OTL02
SH2219,Sri Sai Lakshmi Kirana And General Stores,SE13,B1165,B002,OTL02
SH2220,Jaya Laxmi Kirana General Store,SE14,B1128,B002,OTL02
SH2221,Bhavani Kirana And General Store,SE12,B1141,B009,OTL01
SH2222,Svsr Super Mart,SE12,B1066,B009,OTL02
SH2223,Mahi Kirana Store,SE12,B1066,B009,OTL02
SH2224,Bangalore Bakery,SE13,B735,B001,OTL02
SH2225,Sri Lakshmi Narayasimha Kirana And General Store,SE12,B1066,B009,OTL02
SH2226,Sri Sai Srinivasa Kirana And General,SE12,B1166,B009,OTL02
SH2227,Grand Chocolate House,SE13,B1162,B001,OTL01
SH2228,Sri Balaji Ganesh Mitai Bhandar,SE15,B1149,B008,OTL01
SH2229,A To Z Mart,SE14,B1128,B002,OTL02
SH2230,Balaji Ramdev Mithai Bhandar,SE13,B395,B008,OTL11
SH2231,Shreeji Foods,SE12,B1066,B013,OTL02
SH2232,Ss Traders,SE12,B1066,B002,OTL02
SH2233,Sri Pranavi Medical And General Store,SE12,B1066,B003,OTL02
SH2234,Meher Surya Chandra Kirana And Generalstore,SE14,B1168,B009,OTL02
SH2235,Delhi Mitai Wala,SE14,B1128,B008,OTL02
SH2236,V V R Mart,SE14,B1128,B002,OTL02
SH2237,Ks Bakers,SE15,B1149,B001,OTL01
SH2238,Anjani Putra Devlala Namkeen Cool Drinks,SE14,B1169,B006,OTL02
SH2239,Jai Maa Bhagavti Kirana General Store,SE14,B1169,B002,OTL02
SH2240,Visions Fresh Super Market,SE12,B1170,B002,OTL02
SH2241,Maruthi Enterprise,SE13,B1171,B004,OTL02
SH2242,Ns Bakers And Sweets,SE13,B1172,B001,OTL02
SH2243,Karthikeya Kirana And General Store,SE13,B1173,B009,OTL15
SH2244,City Bakery,SE15,B1149,B001,OTL01
SH2245,Prabhu Krupa Kirana General Store,SE14,B1169,B002,OTL02
SH2246,Pavan Medical And General Store,SE13,B1161,B003,OTL02
SH2247,Adithya Products And Grocery,SE12,B1066,B002,OTL02
SH2248,S K Bakers,SE13,B1175,B001,OTL19
SH2249,Azeem Kirana General Store,SE14,B1128,B002,OTL02
SH2250,Sri Vedha Kirana And General Stores,SE12,B1066,B009,OTL02
SH2251,New Balaji Sweet House,SE13,B1175,B008,OTL10
SH2252,Tharuni Supermarket,SE14,B1176,B002,OTL01
SH2253,Bishnoi Kirana General Store,SE14,B1128,B002,OTL02
SH2254,Sri Ram Kirana General Store,SE14,B1177,B002,OTL02
SH2255,Shiv Kirana General Store,SE15,B1128,B002,OTL02
SH2256,Ratna Agency,SE13,B1178,B002,OTL02
SH2257,Sri Vijaya Laxmi Super Market,SE15,B1180,B007,OTL05
SH2258,Maha Mudra Kirana And General Store,SE12,B1066,B002,OTL02
SH2259,Sai Manikantha Super Market,SE13,B1068,B002,OTL02
SH2260,Yellaiahah K G S,SE13,B1175,B002,OTL12
SH2261,Sri Sainath Kirana General Store,SE15,B1149,B002,OTL01
SH2262,Parampara The Mithai Shop,SE12,B1181,B008,OTL01
SH2263,Aravind Kirana General Store,SE15,B1128,B002,OTL02
SH2264,Pavitra,SE14,B1182,B009,OTL01
SH2265,Sb Enterprise,SE13,B1183,B002,OTL02
SH2266,Fresh Quality Fruit Vegetables Store,SE15,B1184,B002,OTL05
SH2267,Nava Bharth Group,SE13,B1185,B009,OTL02
SH2268,Dhathri Super Market,SE14,B1186,B005,OTL01
SH2269,Sri Lv Bangalore Iyengar Bakery,SE13,B1183,B001,OTL02
SH2270,Slv Banglor Iyyangar Bakery,SE14,B1187,B001,OTL01
SH2271,Satvik Cool Drinks,SE13,B1066,B006,OTL18
SH2272,Urbankisaan,SE14,B1068,B007,OTL18
SH2273,Balaji Tejaram Mithai Bhandar,SE13,B1190,B008,OTL19
SH2274,Rathnadhep,SE14,B1191,B010,OTL01
SH2275,Mid Land Bakers,SE14,B1192,B001,OTL01
SH2276,Sampoorna Supermarket ,SE14,B1193,B002,OTL01
SH2277,Sanjay Kirana And General Store,SE13,B1194,B009,OTL02
SH2278,Sri Sai Traders,SE14,B1128,B002,OTL02
SH2279,Sri Biknar Mitai Wala,SE13,B1195,B001,OTL18
SH2280,S V R Bakery,SE14,B1196,B001,OTL02
SH2281,Sri Balaji Changanalal Mitai Bhandar,SE15,B1149,B008,OTL02
SH2282,N N General Store,SE15,B1149,B009,OTL01
SH2283,Karachi Bakery Cafe,SE15,B1149,B001,OTL01
SH2284,Sri Balaji Grand Mart,SE14,B1128,B007,OTL02
SH2285,Hussain Kirana General Store,SE14,B1128,B002,OTL02
SH2286,Urban Super Mart,SE14,B1197,B009,OTL01
SH2287,Jai Matha Kirana Store,SE14,B1136,B002,OTL02
SH2288,Jahnavi Kirana General Store,SE14,B1128,B002,OTL02
SH2289,Pire Nacher Store,SE14,B1199,B013,OTL10
SH2290,Bajarangi Radhe Shyam Sweets Chat Juice,SE14,B1169,B008,OTL02
SH2291,R K Store Food Court,SE13,B1178,B007,OTL02
SH2292,Baba Ramdev Mithai Bandar,SE13,B1145,B008,OTL02
SH2293,Aaryan Ram Mart ,SE15,B1200,B007,OTL05
SH2294,Sampoorna Supermarket,SE14,B1201,B002,OTL01
SH2295,Sri Muthiah Grand Bazaar Lankohil Kajaguda,SE14,B1191,B002,OTL01
SH2296,Balaji Raja Kirana Store,SE14,B1140,B009,OTL05
SH2297,Tempting Tarts Bakers,SE14,B1202,B001,OTL01
SH2298,Testy King Bakers,SE13,B1203,B001,OTL18
SH2299,Vasavi Mart,SE13,B1172,B009,OTL02
SH2300,Bismilla Kirana And General Store,SE13,B1174,B009,OTL02
SH2301,Sri Ram Store,SE13,B1172,B009,OTL02
SH2302,Krishna Krupa Kirana And General Stores,SE13,B1204,B002,OTL02
SH2303,Sri Aai Matha Kirana General Store,SE14,B1196,B002,OTL02
SH2304,Neelam Store,SE13,B1178,B002,OTL02
SH2305,Hanuman Kirana And General Store,SE13,B1066,B009,OTL18
SH2306,Sakshi Kirana And General Store,SE13,B1207,B009,OTL15
SH2307,Lakshmi Kirana And General Stores,SE13,B1124,B002,OTL02
SH2308,Global Enterprises,SE12,B1208,B006,OTL01
SH2309,Urban Supermart,SE14,B1202,B002,OTL01
SH2310,Sahaja Kirana Shop,SE15,B1128,B002,OTL06
SH2311,Premashwari Kirana,SE12,B1211,B002,OTL02
SH2312,Navya Bakery,SE12,B1212,B001,OTL02
SH2313,Nandini Bangalore Bakery,SE14,B1138,B001,OTL22
SH2314,Shiva Supermarket,SE14,B1213,B002,OTL01
SH2315,Sri Sai Durga Supermarket,SE13,B1145,B002,OTL02
SH2316,B H Laskar Kirana General Store,SE15,B1128,B002,OTL02
SH2317,Ssp Bakery,SE13,B1146,B001,OTL02
SH2318,Sri Laxmi Scoop Parlour,SE15,B1152,B004,OTL02
SH2319,Sree Deepika Grocery Kirana Services,SE12,B1066,B009,OTL02
SH2320,Store 24,SE12,B1066,B002,OTL02
SH2321,Krishna Prem Kirana And General Stores,SE13,B1118,B002,OTL02
SH2322,Parameswar Kirana And General Stores,SE13,B1216,B009,OTL02
SH2323,Vaishnavi Dairy Parlour And Bakery,SE13,B1174,B001,OTL18
